timestamp,Balancer stETH Stable Pool Growth of a ETH,Balancer rETH Stable Pool Growth of a ETH,Balancer rsETH / ETHx Growth of a ETH,Balancer osETH/wETH StablePool Growth of a ETH,Balancer wstETH-WETH Stable Pool Growth of a ETH,Balancer ETHx/wstETH Growth of a ETH,Balancer swETH-WETH Stable Pool Growth of a ETH,Balancer weETH/rETH StablePool Growth of a ETH,Balancer ezETH-WETH Stable Pool Growth of a ETH,Balancer weETH/ezETH/rswETH Growth of a ETH,Gyroscope ECLP wstETH/wETH Growth of a ETH,Gyroscope ECLP wstETH/cbETH Growth of a ETH,balETH
2024-07-22 09:41:11,1.0000597814460745,1.0006236961659294,1.0019316624767658,1.0005393591850429,1.0005145614105817,1.0019287245642843,1.0008256707798087,1.0010669301855992,1.000483059025855,1.0002667836906638,1.001558939700832,1.000999588987429,1.0002117561125534
2024-07-22 15:38:11,1.0001028813787731,1.000644052636676,1.0018577079883775,1.0005923050796748,1.0005838761688255,1.0021020639388194,1.0008138849698582,1.0011008104719923,1.000509064669764,1.000305582201235,1.0016527135524693,1.00106746273887,1.0002117561125534
2024-07-22 21:35:23,1.0001028813787731,1.000742218925019,1.0019383624144618,1.0006122026344932,1.000572564042231,1.0021673547935661,1.000730149989389,1.0011514059240438,1.0005332216488598,1.0003353329998372,1.0017138296727484,1.001175755151058,1.0002599724404964
2024-07-23 03:32:35,1.0001179874858264,1.0007628921862743,1.00202470070906,1.0006320816338639,1.000612471316268,1.0022876763967072,1.0006500893764991,1.001176041591045,1.0006846756211945,1.0003890668398503,1.001804592165665,1.0011875510738826,1.0005622339720521
2024-07-23 09:29:23,1.0001179874858264,1.0007814214884267,1.0020956684499496,1.0006510199254426,1.0007092829871131,1.0023804546298927,1.0010555013382385,1.0011994448524837,1.0006774270002314,1.0001609678699788,1.0018625075565977,1.0012190048288176,1.000864339449756
2024-07-23 15:25:23,1.0001593675438738,1.0008089124294945,1.0022104495391508,1.0006708011004428,1.0007804190909857,1.002554955035409,1.0010514179035972,1.0012512038876236,1.000713912558053,1.000208277642789,1.001999374226017,1.0013072815952928,1.001165949435474
2024-07-23 21:21:35,1.0001593675438738,1.0003533237274689,1.0021827353406092,1.0006909308951455,1.0008178440064677,1.0026746998578326,1.0010512612856322,1.0013274580114946,1.000726495393989,1.000295076116021,1.0020919002420732,1.00134753578697,1.0012904112617997
2024-07-24 03:18:35,1.0000393627247819,1.0003411380145528,1.0022702757485948,1.0007107515600253,1.000775792402405,1.0027475330199056,1.0014435247416327,1.0013763209210378,1.0007546352908536,1.000396328604263,1.002093972021936,1.0013059473195518,1.0012904112617997
2024-07-24 09:14:59,1.0000395154412522,1.00038137084635,1.002411483068619,1.0007240873705396,1.0008015937745445,1.0028387910977123,1.001660781736361,1.0014404100240248,1.000765734127606,0.9982713841161931,1.0022176589166745,1.0013384601815583,1.0012904112617997
2024-07-24 15:11:47,1.0000803713685869,1.0004039213072184,1.002496519088253,1.000743635106045,1.0008537630450238,1.002980841024195,1.001030867253735,1.0014872052059343,1.0007908440806832,0.998325299685264,1.0023217210593949,1.0014058496553155,1.0012904112617997
2024-07-24 21:08:47,1.0000803927997088,1.0010583798566528,1.0026453578648948,1.0007653842527549,1.0008679981220152,1.0031218207874995,1.0009806895570632,1.0016141470604196,1.0007934845389204,0.9983161394509736,1.0023988893947524,1.0014354250421558,1.0012916816703454
2024-07-25 03:06:11,0.9999586355777482,1.0010743489821792,1.0027223470016722,1.0007654163151831,1.0007123354244642,1.0031267011463303,1.000863254222509,1.0016137809728747,1.0008200025799112,0.9983527460445815,1.0022510104782802,1.0011123118348038,1.0013073386251756
2024-07-25 09:02:23,0.9999638826955402,1.001136764120546,1.0028142123029289,1.000764116129551,1.0007713526905828,1.0032115728332018,1.0007068391335971,1.0016479747338531,1.0008740718226021,0.9978396351766673,1.0023167627754626,1.0013562869588664,1.0013229434976798
2024-07-25 14:59:11,1.0000056232274,1.0011573893934296,1.002867938351395,1.0007754832712132,1.0008363339313986,1.0033207005811298,1.0006246759395545,1.0016783029540524,1.0009078341976312,0.9979086816411744,1.0024008701087883,1.0015082279679786,1.0013385751433892
2024-07-25 20:56:23,0.9999613825975677,1.0007247270932333,1.0030341261161932,1.0007797877281617,1.0008629676237926,1.0033287007617417,1.0005338267580794,1.0012636992609554,1.0008368408074628,0.9978637059943276,1.0024939544559393,1.0014813143224923,1.00135418787233
2024-07-26 02:54:35,0.999790261258985,1.0007528754883077,1.0031020352085172,1.0008017501828237,1.0006092914717022,1.0032477933318351,1.0004782720120717,1.0012970015896647,1.000870562630202,0.997888836225346,1.0022217964062705,1.0012992020884337,1.0013691469055217
2024-07-26 08:50:11,0.9997904788765121,1.0007851522599824,1.0031880217984537,1.0008242796960904,1.0006295992905219,1.003355916542969,1.000250887542233,1.0013365254488658,1.0010619497251436,0.9966917611102516,1.0023043087703245,1.0013731998292539,1.0013839978004417
2024-07-26 14:47:11,0.9998312932040495,1.000820150151846,1.0032775543973758,1.0008461427154531,1.0007423749476003,1.0035065959502545,1.0005483632327636,1.0013556975997095,1.0011064894446833,0.9967244715419898,1.0025088114262726,1.0014254500252928,1.0013989076065584
2024-07-26 20:44:23,0.9998326021562,1.000967369839315,1.0036038692828015,1.0008875628243892,1.000764374077167,1.0038001141757862,0.9996134841824451,1.0016926378651836,1.0012146751531101,0.996828040335954,1.0025950062742817,1.0014905696182317,1.0014215709639736
2024-07-27 02:41:23,0.9998326021562,1.0010024291794481,1.0036858713465302,1.0009092800399837,1.000772726804608,1.00392266528761,1.0010479573294488,1.0017352334498466,1.0012594662358834,0.996856151723282,1.0026575758436367,1.001600719074076,1.001901213977515
2024-07-27 08:39:11,1.000093669858619,1.0010352792204444,1.00375597172097,1.000926725342217,1.0011512989942006,1.0042414936233088,1.0011423400887725,1.0017551868597028,1.0012510675002535,0.9978471405300038,1.0031625315641448,1.0020472917012888,1.0023823930499909
2024-07-27 14:34:35,1.000132511551538,1.0010680084273262,1.0038076233561224,1.0009824918275518,1.0011868327643012,1.0043773150461837,1.0002710272636832,1.001786100702206,1.0012803027887431,0.997875873544111,1.0032438947568416,1.0021929426692382,1.002860802304212
