,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
242,242,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20986801,1.1471895662363607,rebalance_plan_1729186233_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1729186233_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-17 17:30:33+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,1.1471895662363607,1.1471895662363607,1.1287178076799675,1.1474310486539288,,,,0.08681113366907395,0.08678403062940326,0.08678403062940326,48.0,11.0,0.0,-0.00024148241756805078,0.013046008552326004,0.012804526134757953,-0.02104991403995188,0.0,0.0,0.02409882682247466,0.024994211862890525,20986801,21201301,21415801,2024-11-16 15:58:11+00:00,2024-12-16 14:53:11+00:00,True
243,243,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x40219bBda953ca811d2D0168Dc806a96b84791d9,20982321,141.02730382387878,rebalance_plan_1729132233_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1729132233_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-17 02:30:33+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,138.18920846991028,141.0273038238788,140.73569848431544,140.9525112034821,,0.05381578762798027,,0.08167834077562787,0.08013097960968174,0.026315191981701472,48.0,5.0,0.0,0.07479262039672108,0.3544973674828519,0.42928998787957295,0.053034141878033375,0.02104220163373771,0.020676504033397825,0.0007836237247127453,0.0005159748924394858,20982321,21196821,21411321,2024-11-16 00:58:23+00:00,2024-12-15 23:52:59+00:00,True
244,244,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20979636,55.39297872949499,rebalance_plan_1729099833_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1729099833_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-16 17:30:33+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,55.39297872949499,55.39297872949499,55.28900503717188,55.37813253334474,,,,0.08778443484227487,0.08707953891963639,0.08707953891963639,48.0,11.0,0.0,0.014846196150251956,0.5939538186292609,0.6088000147795128,0.026801584768985948,0.0,0.0,0.0007836707688733124,0.0005152226119837788,20979636,21194136,21408636,2024-11-15 15:57:47+00:00,2024-12-15 14:52:35+00:00,True
245,245,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20975159,7.1530709591206785,rebalance_plan_1729045834_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1729045834_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-16 02:30:34+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,7.1530709591206785,7.1530709591206785,7.139332027405892,7.152702907803058,,,,0.0957694755103721,0.0956604821559866,0.0956604821559866,48.0,11.0,0.0,0.0003680513176202993,0.085040224583907,0.0854082759015273,0.005145360918739489,0.0,0.0,0.0007836822967046686,0.0005017751127023296,20975159,21189659,21404159,2024-11-15 00:57:59+00:00,2024-12-14 23:52:35+00:00,True
246,246,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x60339056EC88996e41757E05a798310E46972cca,20972478,72.02078930514703,rebalance_plan_1729013433_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer rsETH / ETHx,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x7761b6E0Daa04E70637D81f1Da7d186C205C2aDE,rebalance_plan_1729013433_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-15 17:30:33+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x60339056EC88996e41757E05a798310E46972cca,0x7761b6E0Daa04E70637D81f1Da7d186C205C2aDE,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,rsETH / ETHx -> pxETH/wETH,70.72535671635514,72.02781570855865,71.77747748490783,71.917074430988,,0.052878252237803826,,0.09596541976424112,0.09487858474467294,0.04200033250686911,50.0,4.0,0.0,0.11074127757065355,0.2556328094142202,0.3663740869848737,0.15374793263027522,0.018981028499769792,0.020712943677412943,0.0007836752162913019,0.0005017670623352899,20972478,21186978,21401478,2024-11-14 15:58:35+00:00,2024-12-14 14:54:11+00:00,True
247,247,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20969794,19.45170277313109,rebalance_plan_1728981033_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728981033_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-15 08:30:33+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,19.45170277313109,19.45170277313109,19.41125915923086,19.441788941400294,,,,0.09667726252350242,0.09637882722899159,0.09637882722899159,50.0,11.0,0.0,0.009913831730795408,0.23839451459623262,0.24830834632702803,0.05096639531470491,0.0,0.0,0.0007836709711850354,0.0004982678424565457,20969794,21184294,21398794,2024-11-14 06:58:47+00:00,2024-12-14 05:54:35+00:00,True
248,248,0x8cA2201BC34780f14Bca452913ecAc8e9928d4cA,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20955482,99.47514955924295,rebalance_plan_1728808221_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728808221_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-13 08:30:21+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8cA2201BC34780f14Bca452913ecAc8e9928d4cA,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,99.47514955924295,99.47514955924295,99.28003775355002,99.4404494289374,,,,0.1030469397634393,0.10138900224426702,0.10138900224426702,50.0,12.0,0.0,0.03470013030555208,1.3006124657535225,1.3353125960590746,0.034883215013299614,0.0,0.0,0.0007650923447219959,0.0004955670595241379,20955482,21169982,21384482,2024-11-12 07:02:35+00:00,2024-12-12 05:57:59+00:00,True
249,249,0x8cA2201BC34780f14Bca452913ecAc8e9928d4cA,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20952821,26.552877886189364,rebalance_plan_1728775820_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,balETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728775820_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-12 23:30:20+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8cA2201BC34780f14Bca452913ecAc8e9928d4cA,0x88794C65550DeB6b4087B7552eCf295113794410,balETH -> pxETH/wETH,26.552877886189364,26.552877886189364,26.50039239731855,26.54487560911922,,,,0.10522478244171118,0.10476134059653856,0.10476134059653856,50.0,12.0,0.0,0.008002277070144004,0.3582200855491648,0.3662223626193088,0.030137136563664665,0.0,0.0,0.0007677424715089032,0.0004969040611351172,20952821,21167321,21381821,2024-11-11 22:07:11+00:00,2024-12-11 21:03:11+00:00,True
250,250,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,20949834,1620.8143765294321,,,,Balancer rsETH-WETH Stable Pool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023315292126960374,0.025581941855275403,0.023315292126960374,0.025581941855275403,20949834,21164334,21378834,2024-11-11 12:06:23+00:00,2024-12-11 11:01:47+00:00,True
251,251,0x60339056EC88996e41757E05a798310E46972cca,0x2F7e096a400ded5D02762120b39A3aA4ABA072a4,20946688,287.9228021678285,,,,Balancer rsETH / ETHx,Balancer rsETH / ETHx,balancer,balancer,0x7761b6E0Daa04E70637D81f1Da7d186C205C2aDE,0x7761b6E0Daa04E70637D81f1Da7d186C205C2aDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018048025499890485,0.019134077539647576,0.018048025499890485,0.019134077539647576,20946688,21161188,21375688,2024-11-11 01:35:23+00:00,2024-12-11 00:28:35+00:00,True
252,252,0x8cA2201BC34780f14Bca452913ecAc8e9928d4cA,0x40219bBda953ca811d2D0168Dc806a96b84791d9,20943192,187.99803226476794,rebalance_plan_1728659391_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer pxETH/wETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1728659391_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-11 15:09:51+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x8cA2201BC34780f14Bca452913ecAc8e9928d4cA,0x88794C65550DeB6b4087B7552eCf295113794410,weETH/rETH -> pxETH/wETH,184.25227795988042,187.99931800237363,187.5933081258354,187.8821292157696,,0.0538809147255798,,0.10947680601346754,0.10597075401132017,0.05208983928574037,50.0,4.0,0.0,0.1171887866040322,1.1133399749976776,1.2305287616017098,0.062334687087829015,0.019833424852746084,0.020199296386969268,0.000777977569477839,0.000496011997970669,20943192,21157692,21372192,2024-11-10 13:53:11+00:00,2024-12-10 12:46:23+00:00,True
253,253,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20936364,3.8824356270423164,rebalance_plan_1728577042_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728577042_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-10 16:17:22+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,3.8824356270423164,3.8824356270423164,3.8225569204552463,3.882273974968728,,,,0.06373169646675397,0.06368275350357078,0.06368275350357078,50.0,11.0,0.0,0.00016165207358831424,0.03221413624497061,0.032375788318558925,0.004163676854352962,0.0,0.0,0.02413680572366017,0.024822912588527535,20936364,21150864,21365364,2024-11-09 15:02:23+00:00,2024-12-09 13:51:59+00:00,True
254,254,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20932722,99.3872653736396,rebalance_plan_1728533200_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728533200_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-10 04:06:40+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,99.3872653736396,99.3872653736396,97.73403381048693,99.18431635683072,,,,0.06794646573713457,0.06643228276485814,0.06643228276485814,50.0,10.0,0.0,0.20294901680887278,0.7174712875243423,0.9204203043332151,0.20420022227787424,0.0,0.0,0.02386930114875785,0.024627146262943045,20932722,21147222,21361722,2024-11-09 02:51:23+00:00,2024-12-09 01:41:23+00:00,True
255,255,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x148Ca723BefeA7b021C399413b8b7426A4701500,20930151,751.8622359412859,,,,Balancer weETH/rETH StablePool,Balancer weETH/rETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198570019864035,0.020216769112044286,0.0198570019864035,0.020216769112044286,20930151,21144651,21359151,2024-11-08 18:15:23+00:00,2024-12-08 17:05:11+00:00,True
256,256,0x148Ca723BefeA7b021C399413b8b7426A4701500,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20915975,69.64996730974318,rebalance_plan_1728331543_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,balETH,tokemak,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728331543_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-07 20:05:43+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x148Ca723BefeA7b021C399413b8b7426A4701500,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,balETH -> weETH/rETH,69.64996730974318,69.64996730974318,68.21393014453174,69.6183358014344,,,,0.05811540754161756,0.057285186073297086,0.057285186073297086,50.0,12.0,0.0,0.031631508308777256,0.48452308277131356,0.5161545910800909,0.04541496504672788,0.0,0.0,0.018936437036977116,0.02014700416463211,20915975,21130475,21344975,2024-11-06 18:43:23+00:00,2024-12-06 17:33:47+00:00,True
257,257,0x148Ca723BefeA7b021C399413b8b7426A4701500,0x6DcB6797b1C0442587c2ad79745ef7BB487Fc2E2,20912516,76.49311852898383,rebalance_plan_1728289846_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Gyroscope ECLP wstETH/wETH,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xf01b0684C98CD7aDA480BFDF6e43876422fa1Fc1,rebalance_plan_1728289846_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-07 08:30:46+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x6DcB6797b1C0442587c2ad79745ef7BB487Fc2E2,0xf01b0684C98CD7aDA480BFDF6e43876422fa1Fc1,0x148Ca723BefeA7b021C399413b8b7426A4701500,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,ECLP-wstETH-wETH -> weETH/rETH,74.70962637273638,76.49311852898383,74.92798123133902,76.4870060949178,,0.03820441138977206,,0.05912945335551877,0.05817618903896835,0.01997177764919629,50.0,10.0,0.0,0.006112434066025685,0.17164732890975531,0.177759762975781,0.007990828696191327,0.0193195990974786,0.021601173604988144,0.018639779964012337,0.02006508468841295,20912516,21127016,21341516,2024-11-06 07:07:35+00:00,2024-12-06 05:58:59+00:00,True
258,258,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x6DcB6797b1C0442587c2ad79745ef7BB487Fc2E2,20908033,25.498124312500213,rebalance_plan_1728235846_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,Gyroscope ECLP wstETH/wETH,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xf01b0684C98CD7aDA480BFDF6e43876422fa1Fc1,rebalance_plan_1728235846_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-06 17:30:46+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0x6DcB6797b1C0442587c2ad79745ef7BB487Fc2E2,0xf01b0684C98CD7aDA480BFDF6e43876422fa1Fc1,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,ECLP-wstETH-wETH -> rsETH / WETH,24.903208790912128,25.498124312500213,25.101363119835234,25.474285526713828,,0.03691607014168407,,0.06799014857141587,0.06754250187853061,0.030626431736846545,50.0,9.0,0.0,0.023838785786384875,0.07174058375428646,0.09557936954067134,0.09349231141169916,0.022196064058744636,0.02157850796043337,0.025210456629090272,0.02641790368154351,20908033,21122533,21337033,2024-11-05 16:06:11+00:00,2024-12-05 14:56:47+00:00,True
259,259,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20904443,84.332572757704,rebalance_plan_1728192646_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728192646_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-06 05:30:46+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,84.332572757704,84.332572757704,82.99040955868301,84.21871679326047,,,,0.06864688739156698,0.06720649808358227,0.06720649808358227,50.0,11.0,0.0,0.11385596444353041,0.6364097509522386,0.750265715395769,0.1350082900597022,0.0,0.0,0.02467971638532762,0.025976935724349337,20904443,21118943,21333443,2024-11-05 04:04:47+00:00,2024-12-05 02:54:35+00:00,True
260,260,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20900853,31.129204003070402,rebalance_plan_1728149446_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728149446_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-05 17:30:46+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,31.129204003070402,31.129204003070402,30.636959313525395,31.09089305911115,,,,0.06852662137508726,0.06798408529612897,0.06798408529612897,50.0,12.0,0.0,0.03831094395925305,0.24040418911203718,0.27871513307129026,0.12307074718477956,0.0,0.0,0.025010712263888735,0.026330724273774475,20900853,21115353,21329853,2024-11-04 16:02:35+00:00,2024-12-04 14:53:11+00:00,True
261,261,0x148Ca723BefeA7b021C399413b8b7426A4701500,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20898160,40.5347085188084,rebalance_plan_1728117046_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,balETH,tokemak,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728117046_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-05 08:30:46+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x148Ca723BefeA7b021C399413b8b7426A4701500,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,balETH -> weETH/rETH,40.5347085188084,40.5347085188084,39.69671711913497,40.52820894098322,,,,0.06066233683264042,0.06013530936511016,0.06013530936511016,50.0,12.0,0.0,0.006499577825181291,0.31505861578413064,0.3215581936093119,0.016034598650599495,0.0,0.0,0.017897500612078954,0.020071706334108486,20898160,21112660,21327160,2024-11-04 07:01:59+00:00,2024-12-04 05:50:59+00:00,True
262,262,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,20895522,42.79159220541909,rebalance_plan_1728085278_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1728085278_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-10-04 23:41:18+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4E12227b350E8f8fEEc41A58D36cE2fB2e2d4575,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,42.79159220541909,42.79159220541909,42.11186803677802,42.73859946914336,,,,0.06856727563881573,0.06781937575366824,0.06781937575366824,50.0,12.0,0.0,0.05299273627573342,0.327453102265293,0.3804458385410264,0.12383913181202559,0.0,0.0,0.025067578972577165,0.0261257639572976,20895522,21110022,21324522,2024-11-03 22:12:23+00:00,2024-12-03 21:00:11+00:00,True
