,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,valid,error,error_type,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
22,22,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,32643816,15.370221698675499,rebalance_plan_1752076927_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1752076927_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-07-09 16:02:07+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,15.370221698675499,15.370221698675499,15.27513138166321,15.374234755052413,,,,0.059546307455393174,0.058507963925603104,0.058507963925603104,40.0,5.0,0.0,True,,,0.0,0.0,0.023417373920415985,0.02285813638248113,32643816.0,33939816.0,35235816.0,2025-08-08 16:02:59+00:00,2025-09-07 16:02:59+00:00
23,23,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,32620943,7.35582980287225,rebalance_plan_1752031187_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1752031187_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-07-09 03:19:47+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,7.35582980287225,7.35582980287225,7.3103373656445605,7.357762687764671,,,,0.060048930324478264,0.059530672548456,0.059530672548456,40.0,5.0,0.0,True,,,0.0,0.0,0.023402535827519833,0.022848312345864485,32620943.0,33916943.0,35212943.0,2025-08-08 03:20:33+00:00,2025-09-07 03:20:33+00:00
24,24,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,32600613,9.8077730704965,rebalance_plan_1751990526_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1751990526_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-07-08 16:02:06+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,9.8077730704965,9.8077730704965,9.741406411716667,9.809960375702525,,,,0.06062906588720849,0.059917070179758586,0.059917070179758586,40.0,5.0,0.0,True,,,0.0,0.0,0.023348836702903553,0.022861401276100812,32600613.0,33896613.0,35192613.0,2025-08-07 16:02:53+00:00,2025-09-06 16:02:53+00:00
25,25,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,32126506,10.81937174663,rebalance_plan_1751042307_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1751042307_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-27 16:38:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,10.81937174663,10.81937174663,10.756814820780646,10.814117343858912,,,,0.06189039167628666,0.06110653509132737,0.06110653509132737,40.0,5.0,0.0,True,,,0.0,0.0,0.02285759895608863,0.022997873157113657,32126506.0,33422506.0,34718506.0,2025-07-27 16:39:19+00:00,2025-08-26 16:39:19+00:00
26,26,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,32084206,9.236967452551,rebalance_plan_1750957707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1750957707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-26 17:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,9.236967452551,9.236967452551,9.182215118903919,9.234985992463645,,,,0.061847201401767866,0.06119834293759735,0.06119834293759735,40.0,5.0,0.0,True,,,0.0,0.0,0.022854719883920183,0.022918605418216886,32084206.0,33380206.0,34676206.0,2025-07-26 17:09:19+00:00,2025-08-25 17:09:19+00:00
27,27,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,32041907,5.306832780377,rebalance_plan_1750873108_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1750873108_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-25 17:38:28+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,5.306832780377,5.306832780377,5.275749531929723,5.305073479728521,,,,0.0638655319305422,0.0634580582834341,0.0634580582834341,40.0,5.0,0.0,True,,,0.0,0.0,0.022929698541803267,0.022844614842866706,32041907.0,33337907.0,34633907.0,2025-07-25 17:39:21+00:00,2025-08-24 17:39:21+00:00
28,28,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,31968104,14.823047607651,rebalance_plan_1750725507_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1750725507_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-24 00:38:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,14.823047607651,14.823047607651,14.74111050931552,14.815741708172386,,,,0.061798497731617025,0.06077863544957284,0.06077863544957284,40.0,5.0,0.0,True,,,0.0,0.0,0.022927992756382132,0.022862367253858817,31968104.0,33264104.0,34560104.0,2025-07-24 00:39:15+00:00,2025-08-23 00:39:15+00:00
29,29,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,31952802,4.602976869217,rebalance_plan_1750694907_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1750694907_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-23 16:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,4.602976869217,4.602976869217,4.577597835507471,4.600456607494376,,,,0.061705806939578674,0.061383715840842935,0.061383715840842935,40.0,5.0,0.0,True,,,0.0,0.0,0.022968634299127766,0.022855177706724294,31952802.0,33248802.0,34544802.0,2025-07-23 16:09:11+00:00,2025-08-22 16:09:11+00:00
30,30,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,31937505,6.28622596453725,rebalance_plan_1750664307_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1750664307_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-23 07:38:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,6.28622596453725,6.28622596453725,6.252218233951681,6.282801223990471,,,,0.06379133125634633,0.06329075014953586,0.06329075014953586,40.0,5.0,0.0,True,,,0.0,0.0,0.02302818277936436,0.02293215185148556,31937505.0,33233505.0,34529505.0,2025-07-23 07:39:17+00:00,2025-08-22 07:39:17+00:00
31,31,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,31922213,8.01326795271625,rebalance_plan_1750633707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1750633707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-22 23:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,8.01326795271625,8.01326795271625,7.970030878525665,8.008824873403539,,,,0.06338982123409612,0.06276057159798687,0.06276057159798687,40.0,5.0,0.0,True,,,0.0,0.0,0.023013761444649727,0.022917804740832715,31922213.0,33218213.0,34514213.0,2025-07-22 23:09:33+00:00,2025-08-21 23:09:33+00:00
32,32,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,31893406,6.128612221173,rebalance_plan_1750576107_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,baseETH,tokemak,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1750576107_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-22 07:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,baseETH -> Balancer rETH-Aave wETH,6.128612221173,6.128612221173,6.09518027834154,6.1262872838944675,,,,0.061251259291935096,0.060792420813291836,0.060792420813291836,40.0,5.0,0.0,True,,,0.0,0.0,0.0231151492183026,0.02299195166001433,31893406.0,33189406.0,34485406.0,2025-07-22 07:09:19+00:00,2025-08-21 07:09:19+00:00
33,33,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31845709,11.8048949763948,rebalance_plan_1750480707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750480707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-21 04:38:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,11.49366731481735,11.8048949763948,11.738489720843674,11.795907570840031,,0.03158319043350726,,0.05678093984537235,0.05610109697162431,0.02451790653811705,40.0,2.0,0.0,True,,,0.03687880084221651,0.04037398000635428,0.023085565152919596,0.023028711541627,31845709.0,33141709.0,34437709.0,2025-07-21 04:39:25+00:00,2025-08-20 04:39:25+00:00
34,34,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31829515,3.9349730294839484,rebalance_plan_1750448308_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750448308_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-20 19:38:28+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,3.8312224382724493,3.9349730294839484,3.9129582507037886,3.932094003165895,,0.03205157955828232,,0.05591312494785056,0.05568950677081088,0.02363792721252856,40.0,2.0,0.0,True,,,0.037035584625099593,0.04015923082330697,0.02310475283494573,0.023068937798600198,31829515.0,33125515.0,34421515.0,2025-07-20 19:39:37+00:00,2025-08-19 19:39:37+00:00
35,35,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31814211,5.24664010745194,rebalance_plan_1750417707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750417707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-20 11:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,5.108296584363266,5.246640107451939,5.21743455450098,5.242975696254599,,0.0319947252689876,,0.056225655148698254,0.05591489758311652,0.02392017231412892,40.0,2.0,0.0,True,,,0.0365214299086245,0.0403374647307817,0.02314351276108173,0.023115552027071606,31814211.0,33110211.0,34406211.0,2025-07-20 11:09:29+00:00,2025-08-19 11:09:29+00:00
36,36,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31798914,6.995619374689333,rebalance_plan_1750387107_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750387107_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-20 02:38:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,6.811062112484355,6.995619374689333,6.95686962073609,6.989545584523227,,0.03198514880361635,,0.05569217821066293,0.05528627217644459,0.02330112337282824,40.0,2.0,0.0,True,,,0.03648069867584591,0.040217007459029785,0.02318465794325486,0.023118312644536232,31798914.0,33094914.0,34390914.0,2025-07-20 02:39:35+00:00,2025-08-19 02:39:35+00:00
37,37,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31783613,13.997067906162842,rebalance_plan_1750356507_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750356507_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-19 18:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,13.627779580465633,13.99706790616284,13.920120854942143,13.9845846906046,,0.032530116785379246,,0.05291369160101601,0.05223416582455358,0.01970404903917433,40.0,2.0,0.0,True,,,0.036533553746800784,0.03998094925455686,0.023214927588921075,0.02315810073706359,31783613.0,33079613.0,34375613.0,2025-07-19 18:09:33+00:00,2025-08-18 18:09:33+00:00
38,38,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31768310,18.6627440132602,rebalance_plan_1750325908_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750325908_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-19 09:38:28+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,18.170372773954178,18.6627440132602,18.559022199417853,18.646015029099427,,0.03247381308619405,,0.06603687715902687,0.06469004749134903,0.03221623440515498,40.0,2.0,0.0,True,,,0.03621215852483339,0.039981087698451656,0.02329010329273773,0.023204065044395872,31768310.0,33064310.0,34360310.0,2025-07-19 09:39:27+00:00,2025-08-18 09:39:27+00:00
39,39,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31753010,24.880848751682354,rebalance_plan_1750295307_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750295307_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-19 01:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,24.227163698605573,24.880848751682354,24.745954913412955,24.861965113809838,,0.03320795041552173,,0.06762498607342894,0.06568436558646346,0.03247641517094173,40.0,2.0,0.0,True,,,0.035380340573894165,0.039847089505031574,0.023262548715388798,0.02320015259222119,31753010.0,33049010.0,34345010.0,2025-07-19 01:09:27+00:00,2025-08-18 01:09:27+00:00
40,40,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xBd137c56f3116E5c36753037a784FF844F84F59c,31737711,33.17457875418911,rebalance_plan_1750264707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,Gyroscope ECLP cbETH/wstETH,balancer,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750264707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-18 16:38:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,ECLP-cbETH-wstETH -> vAMM-weETH.base/WETH,32.30288493147409,33.17457875418911,16.013361373850437,33.16077219032113,,0.033207047239242005,,0.04692702802512016,0.04614037159708893,0.012933324357846929,42.0,2.0,0.0,False,could not identify working virtual price column,ValueError,,,,,,,,,
41,41,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31715210,44.228764669822326,rebalance_plan_1750219707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750219707_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-18 04:08:27+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,43.070513241965465,44.22876466982232,43.99489709049654,44.197575139778046,,0.03322050188239889,,0.07480839833617704,0.06301686506077253,0.02979636317837364,42.0,2.0,0.0,True,,,0.03452362892619987,0.039581962895724576,0.023120554681975714,0.023267433390020686,31715210.0,33011210.0,34307210.0,2025-07-18 04:09:27+00:00,2025-08-17 04:09:27+00:00
42,42,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xBd137c56f3116E5c36753037a784FF844F84F59c,31700514,50.00435018760326,rebalance_plan_1750190313_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-Aave wETH,Gyroscope ECLP cbETH/wstETH,balancer,balancerV3,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,rebalance_plan_1750190313_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-06-17 19:58:33+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,Pool2Pool,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xC3337192143EB496eed206C8c4249F7Cdee19078,0xB7B8B3AfC010169779C5C2385ec0eB0477FE3347,ECLP-cbETH-wstETH -> Balancer rETH-Aave wETH,48.694778790064184,50.00435018760326,49.73930340872113,49.97223534952296,,0.03380429448049452,,0.07481737062135416,0.061836241582549564,0.028031947102055046,42.0,2.0,0.0,True,,,0.03334038368443237,0.03937244508330928,0.023091483100005306,0.02330355690679431,31700514.0,32996514.0,34292514.0,2025-07-17 19:59:35+00:00,2025-08-16 19:59:35+00:00
