top_level_function,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,filename,lineno,function
fetch_keeper_network_gas_costs,1,2.0709e-05,2.0709e-05,0.000149875,0.000149875,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,228,get_earliest_block_from_table_with_chain
fetch_keeper_network_gas_costs,2,0.00022245700000000001,0.00011122850000000001,0.015090375000000001,0.007545187500000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
fetch_keeper_network_gas_costs,1,3.041e-06,3.041e-06,0.00019791600000000002,0.00019791600000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
fetch_keeper_network_gas_costs,3,2.0207e-05,6.735666666666667e-06,0.000437876,0.00014595866666666668,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
fetch_keeper_network_gas_costs,2,7.374e-06,3.687e-06,0.000358667,0.0001793335,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
fetch_keeper_network_gas_costs,2,9.0208e-05,4.5104e-05,0.000648583,0.0003242915,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
fetch_keeper_network_gas_costs,2,0.020599249,0.0102996245,0.043988833000000005,0.021994416500000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,14,_flatten_events
fetch_keeper_network_gas_costs,3,0.0013863740000000001,0.0004621246666666667,7.868733000000001,2.622911,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,57,_recursive_helper_get_all_events_within_range
fetch_keeper_network_gas_costs,1,0.00010895900000000001,0.00010895900000000001,0.008769584,0.008769584,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,97,events_to_df
fetch_keeper_network_gas_costs,1,1.304e-05,1.304e-05,7.879655417,7.879655417,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,104,fetch_events
fetch_keeper_network_gas_costs,2,0.001067706,0.000533853,0.001932083,0.0009660415,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,45,<listcomp>
fetch_keeper_network_gas_costs,21494,0.000449788,2.0926211966130084e-08,0.000449788,2.0926211966130084e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,47,<genexpr>
fetch_keeper_network_gas_costs,2,0.00104196,0.00052098,0.025232125,0.0126160625,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,40,_load_tx_hash_to_gas_info
fetch_keeper_network_gas_costs,1,0.001891721,0.001891721,0.122080583,0.122080583,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,86,<dictcomp>
fetch_keeper_network_gas_costs,1,0.015418293000000001,0.015418293000000001,203.88658154200002,203.88658154200002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,82,_fetch_missing_gas_costs
fetch_keeper_network_gas_costs,2,1.5e-06,7.5e-07,1.4625000000000001e-05,7.312500000000001e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,103,<listcomp>
fetch_keeper_network_gas_costs,2,0.00047812500000000003,0.00023906250000000002,0.00047812500000000003,0.00023906250000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,117,<listcomp>
fetch_keeper_network_gas_costs,2,0.008645963000000001,0.004322981500000001,204.07462533400002,102.03731266700001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,95,add_transaction_gas_info_to_df_with_tx_hash
fetch_keeper_network_gas_costs,42956,0.000932154,2.1700204860787784e-08,0.000932154,2.1700204860787784e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,135,<genexpr>
fetch_keeper_network_gas_costs,4,0.6654515440000001,0.16636288600000002,0.6654515440000001,0.16636288600000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,143,<listcomp>
fetch_keeper_network_gas_costs,4,0.0014706230000000001,0.00036765575000000003,0.696325835,0.17408145875,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,133,determine_blocks_not_on_disk
fetch_keeper_network_gas_costs,2,0.001013707,0.0005068535,77.88058275,38.940291375,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,147,ensure_block_timestamp_chain_df_contains_all_wanted_blocks
fetch_keeper_network_gas_costs,21478,0.00042694300000000005,1.987815439053916e-08,0.00042694300000000005,1.987815439053916e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,161,<genexpr>
fetch_keeper_network_gas_costs,2,0.0005550420000000001,0.00027752100000000003,0.024596667000000003,0.012298333500000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,160,load_blocks_timestamp_chain_df
fetch_keeper_network_gas_costs,2,0.001238331,0.0006191655,77.914543792,38.957271896,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,168,add_timestamp_to_df_with_block_column
fetch_keeper_network_gas_costs,1,0.001418874,0.001418874,289.530947041,289.530947041,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/gas_costs/keeper_network_gas_costs.py,74,add_chainlink_upkeep_events_to_table
fetch_keeper_network_gas_costs,1,1.5830000000000001e-06,1.5830000000000001e-06,1.5830000000000001e-06,1.5830000000000001e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/gas_costs/keeper_network_gas_costs.py,102,<listcomp>
fetch_keeper_network_gas_costs,1,0.0008475430000000001,0.0008475430000000001,290.049197083,290.049197083,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/gas_costs/keeper_network_gas_costs.py,117,fetch_keeper_network_gas_costs
fetch_keeper_network_gas_costs,1,0.0011083730000000002,0.0011083730000000002,289.37316125,289.37316125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/gas_costs/keeper_network_gas_costs.py,95,_fetch_our_chainlink_upkeep_events_from_external_source
add_new_reward_token_swapped_events_to_table,2164,0.00021524300000000003,9.946534195933458e-08,0.00021524300000000003,9.946534195933458e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,47,client
add_new_reward_token_swapped_events_to_table,36,1.1204000000000001e-05,3.112222222222223e-07,1.1204000000000001e-05,3.112222222222223e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,103,__call__
add_new_reward_token_swapped_events_to_table,4,2.6211e-05,6.55275e-06,1.0467673750000002,0.26169184375000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,31,get_state_by_one_block
add_new_reward_token_swapped_events_to_table,8,2.8916000000000002e-05,3.6145000000000003e-06,0.000296459,3.7057375e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,35,safe_get_raw_state_by_block_one_block
add_new_reward_token_swapped_events_to_table,4,8.459e-06,2.11475e-06,0.00038070700000000004,9.517675000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,50,_build_default_block_and_timestamp_calls
add_new_reward_token_swapped_events_to_table,5274,0.003065842,5.813124762988244e-07,0.100156695,1.8990651308304892e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,66,_fetch_data
add_new_reward_token_swapped_events_to_table,4,1.584e-06,3.96e-07,1.584e-06,3.96e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,65,_data_fetch_builder
add_new_reward_token_swapped_events_to_table,4,9.166e-06,2.2915e-06,41.945645458,10.4864113645,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,78,get_raw_state_by_blocks
add_new_reward_token_swapped_events_to_table,4,0.000160917,4.022925e-05,0.000160917,4.022925e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,101,<listcomp>
add_new_reward_token_swapped_events_to_table,4,0.0010325150000000001,0.00025812875000000003,0.005428917,0.00135722925,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,108,<listcomp>
add_new_reward_token_swapped_events_to_table,4,2.7000000000000002e-05,6.750000000000001e-06,2.7000000000000002e-05,6.750000000000001e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,120,<listcomp>
add_new_reward_token_swapped_events_to_table,4,0.000526,0.0001315,0.0005344600000000001,0.00013361500000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,126,<listcomp>
add_new_reward_token_swapped_events_to_table,4,8.760000000000001e-07,2.1900000000000002e-07,8.760000000000001e-07,2.1900000000000002e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,128,<listcomp>
add_new_reward_token_swapped_events_to_table,8,0.00023525000000000003,2.9406250000000003e-05,0.030787709000000003,0.0038484636250000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,91,async_safe_get_raw_state_by_block
add_new_reward_token_swapped_events_to_table,7594,0.001173264,1.5449881485383197e-07,0.001173264,1.5449881485383197e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,155,safe_normalize_with_bool_success
add_new_reward_token_swapped_events_to_table,4342,0.000280502,6.460202671579918e-08,0.000280502,6.460202671579918e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,173,identity_with_bool_success
add_new_reward_token_swapped_events_to_table,2,3.5916e-05,1.7958e-05,0.0007341670000000001,0.00036708350000000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
add_new_reward_token_swapped_events_to_table,2,2.6333e-05,1.31665e-05,2.6333e-05,1.31665e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,264,<listcomp>
add_new_reward_token_swapped_events_to_table,2,1.1543000000000001e-05,5.7715000000000006e-06,0.0040157510000000006,0.0020078755000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,254,build_blocks_to_use
add_new_reward_token_swapped_events_to_table,1,7.292000000000001e-06,7.292000000000001e-06,0.044718375000000005,0.044718375000000005,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
add_new_reward_token_swapped_events_to_table,1,2.25e-06,2.25e-06,2.25e-06,2.25e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
add_new_reward_token_swapped_events_to_table,2,1.2669e-05,6.3345e-06,0.002727625,0.0013638125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
add_new_reward_token_swapped_events_to_table,2,0.000357958,0.000178979,0.049902583,0.0249512915,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
add_new_reward_token_swapped_events_to_table,4,1.5541000000000002e-05,3.885250000000001e-06,0.000857,0.00021425,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
add_new_reward_token_swapped_events_to_table,2,0.00022933,0.000114665,0.10981379100000001,0.054906895500000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
add_new_reward_token_swapped_events_to_table,3,1.9628000000000002e-05,6.5426666666666675e-06,0.0022283340000000002,0.000742778,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_reward_token_swapped_events_to_table,2,7.6209e-05,3.81045e-05,0.000826001,0.0004130005,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,228,get_earliest_block_from_table_with_chain
add_new_reward_token_swapped_events_to_table,2,5.4042e-05,2.7021e-05,0.002114916,0.001057458,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
add_new_reward_token_swapped_events_to_table,2,5.876e-06,2.938e-06,0.00037795900000000003,0.00018897950000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_reward_token_swapped_events_to_table,2,1.2252e-05,6.126e-06,0.00036775100000000004,0.00018387550000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
add_new_reward_token_swapped_events_to_table,3,9.127000000000001e-06,3.0423333333333335e-06,0.000492083,0.0001640276666666667,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_reward_token_swapped_events_to_table,3,0.000141667,4.722233333333333e-05,0.001014834,0.000338278,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_reward_token_swapped_events_to_table,2,0.0055801620000000005,0.0027900810000000002,0.011471416,0.005735708,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,14,_flatten_events
add_new_reward_token_swapped_events_to_table,2,1.0333000000000001e-05,5.1665000000000004e-06,2.6944039170000003,1.3472019585000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,57,_recursive_helper_get_all_events_within_range
add_new_reward_token_swapped_events_to_table,2,4.2957e-05,2.14785e-05,0.003818333,0.0019091665,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,97,events_to_df
add_new_reward_token_swapped_events_to_table,2,0.000313708,0.000156854,2.7025567500000003,1.3512783750000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,104,fetch_events
add_new_reward_token_swapped_events_to_table,3155,0.003380075,1.071339144215531e-06,0.027129791,8.598982884310617e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,39,<lambda>
add_new_reward_token_swapped_events_to_table,3155,0.002180757,6.912066561014263e-07,0.018382132000000002,5.826349286846276e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,43,<lambda>
add_new_reward_token_swapped_events_to_table,3155,0.0007667170000000001,2.430164817749604e-07,0.014644669,4.6417334389857375e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,47,<lambda>
add_new_reward_token_swapped_events_to_table,2,0.00041954000000000004,0.00020977000000000002,0.097473,0.0487365,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,37,_add_achieved_price_column
add_new_reward_token_swapped_events_to_table,2,9.872000000000001e-06,4.936000000000001e-06,0.00046900100000000003,0.00023450050000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,55,<listcomp>
add_new_reward_token_swapped_events_to_table,2,1.2331000000000001e-05,6.1655000000000005e-06,36.363507832,18.181753916,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,53,_fetch_oracle_price_df
add_new_reward_token_swapped_events_to_table,7594,0.001397283,1.8399828812220175e-07,0.002108028,2.775912562549381e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,72,_min_of_low_and_high_price
add_new_reward_token_swapped_events_to_table,2,2.0377e-05,1.01885e-05,0.0010535,0.00052675,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,78,<listcomp>
add_new_reward_token_swapped_events_to_table,2,2.1668e-05,1.0834e-05,5.584853124,2.792426562,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,69,_fetch_incentive_calculator_price_df
add_new_reward_token_swapped_events_to_table,2,9.875000000000001e-06,4.937500000000001e-06,0.00080625,0.000403125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,104,<listcomp>
add_new_reward_token_swapped_events_to_table,2,2.0331000000000002e-05,1.0165500000000001e-05,0.001761458,0.000880729,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,107,<listcomp>
add_new_reward_token_swapped_events_to_table,3155,0.000115469,3.6598732171156893e-08,0.000115469,3.6598732171156893e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,141,<lambda>
add_new_reward_token_swapped_events_to_table,2,0.00033725400000000005,0.00016862700000000002,45.820764417,22.9103822085,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,94,_fetch_reward_token_price_during_liquidation_from_external_source
add_new_reward_token_swapped_events_to_table,1,0.000528541,0.000528541,45.932249333,45.932249333,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/incentive_token_prices/incentive_token_liqudiation_prices.py,147,add_new_reward_token_swapped_events_to_table
add_new_autopool_deposit_and_withdraw_events_to_table,3796,0.000255572,6.732665964172815e-08,0.000255572,6.732665964172815e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,47,client
add_new_autopool_deposit_and_withdraw_events_to_table,10,2.5020000000000004e-06,2.5020000000000006e-07,2.5020000000000004e-06,2.5020000000000006e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,103,__call__
add_new_autopool_deposit_and_withdraw_events_to_table,5,1.6291e-05,3.2582e-06,0.00043054300000000003,8.610860000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,50,_build_default_block_and_timestamp_calls
add_new_autopool_deposit_and_withdraw_events_to_table,10012,0.005874024,5.866983619656413e-07,0.13510286700000002,1.3494093787455056e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,66,_fetch_data
add_new_autopool_deposit_and_withdraw_events_to_table,5,1.667e-06,3.334e-07,1.667e-06,3.334e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,65,_data_fetch_builder
add_new_autopool_deposit_and_withdraw_events_to_table,5,1.321e-05,2.6420000000000003e-06,16.182505333,3.2365010666000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,78,get_raw_state_by_blocks
add_new_autopool_deposit_and_withdraw_events_to_table,5,0.00012758300000000001,2.5516600000000002e-05,0.00012758300000000001,2.5516600000000002e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,101,<listcomp>
add_new_autopool_deposit_and_withdraw_events_to_table,5,0.001088238,0.0002176476,0.0057311670000000006,0.0011462334000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,108,<listcomp>
add_new_autopool_deposit_and_withdraw_events_to_table,5,3.0291000000000002e-05,6.058200000000001e-06,3.0291000000000002e-05,6.058200000000001e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,120,<listcomp>
add_new_autopool_deposit_and_withdraw_events_to_table,5,0.0006508750000000001,0.000130175,0.0006508750000000001,0.000130175,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,126,<listcomp>
add_new_autopool_deposit_and_withdraw_events_to_table,5,1.7070000000000001e-06,3.414e-07,1.7070000000000001e-06,3.414e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,128,<listcomp>
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.00031858200000000003,3.1858200000000006e-05,0.037764499,0.0037764499,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,91,async_safe_get_raw_state_by_block
add_new_autopool_deposit_and_withdraw_events_to_table,7582,0.000579163,7.638657346346611e-08,0.000579163,7.638657346346611e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,173,identity_with_bool_success
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.000184462,1.84462e-05,0.0048660430000000005,0.00048660430000000007,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.00013896,1.3896e-05,0.00013896,1.3896e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,264,<listcomp>
add_new_autopool_deposit_and_withdraw_events_to_table,10,6.0207e-05,6.0207e-06,0.022302208,0.0022302208,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,254,build_blocks_to_use
add_new_autopool_deposit_and_withdraw_events_to_table,9,8.812400000000001e-05,9.791555555555557e-06,2.133840792,0.23709342133333333,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
add_new_autopool_deposit_and_withdraw_events_to_table,9,1.1666000000000001e-05,1.2962222222222224e-06,1.1666000000000001e-05,1.2962222222222224e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
add_new_autopool_deposit_and_withdraw_events_to_table,10,5.725e-05,5.725e-06,0.009200333,0.0009200333,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.002728204,0.00027282040000000003,0.549969875,0.054996987500000004,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
add_new_autopool_deposit_and_withdraw_events_to_table,20,7.9836e-05,3.9918e-06,0.0051189980000000005,0.00025594990000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.002257831,0.0002257831,2.71195404,0.27119540400000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
add_new_autopool_deposit_and_withdraw_events_to_table,29,0.00018678500000000002,6.440862068965518e-06,0.040443209,0.0013945934137931035,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_autopool_deposit_and_withdraw_events_to_table,5,0.00032545800000000004,6.50916e-05,0.003106835,0.0006213670000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,208,get_earliest_block_from_table_with_autopool
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.00029075300000000004,2.9075300000000003e-05,0.011549334000000001,0.0011549334,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
add_new_autopool_deposit_and_withdraw_events_to_table,10,3.3118000000000004e-05,3.3118e-06,0.0020915820000000003,0.00020915820000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_autopool_deposit_and_withdraw_events_to_table,10,5.8415e-05,5.8415e-06,0.000999206,9.992060000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
add_new_autopool_deposit_and_withdraw_events_to_table,11,3.4871000000000005e-05,3.1700909090909094e-06,0.002161875,0.00019653409090909094,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_autopool_deposit_and_withdraw_events_to_table,11,0.0007603340000000001,6.912127272727274e-05,0.005042164,0.00045837854545454547,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.008317714,0.0008317714000000001,0.017219751000000002,0.0017219751000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,14,_flatten_events
add_new_autopool_deposit_and_withdraw_events_to_table,10,5.304e-05,5.304e-06,6.939690957000001,0.6939690957000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,57,_recursive_helper_get_all_events_within_range
add_new_autopool_deposit_and_withdraw_events_to_table,10,0.00011779200000000001,1.17792e-05,0.010374917,0.0010374917,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,97,events_to_df
