,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,datetime_received,aggregatorName
6,0.9972253606792986,0.996876331803061,crvUSD,frxUSD,2025-09-23 18:10:37.139367+00:00,Lifi
7,0.99709136729,0.9967423853099999,USDC,frxUSD,2025-09-23 18:10:36.946707+00:00,Lifi
8,0.9961498812730718,0.9958012288146261,USDe,frxUSD,2025-09-23 18:10:37.398521+00:00,Lifi
9,0.9975937651211578,0.9972446073033655,GHO,frxUSD,2025-09-23 18:10:37.688603+00:00,Lifi
10,0.99658968967,0.9962408832799999,USDT,frxUSD,2025-09-23 18:10:38.035190+00:00,Lifi
11,0.9989996543311075,0.9986500044520915,FRAX,frxUSD,2025-09-23 18:10:38.412672+00:00,Lifi
12,0.997460384924669,0.9971112737899455,crvUSD,USDC,2025-09-23 18:10:38.768204+00:00,Lifi
13,0.9976168209249199,0.9972676550375961,frxUSD,USDC,2025-09-23 18:10:39.160484+00:00,Lifi
14,0.9965387807164924,0.9961899921432416,USDe,USDC,2025-09-23 18:10:39.537757+00:00,Lifi
15,0.9981067448495076,0.9977574074888101,GHO,USDC,2025-09-23 18:10:39.888096+00:00,Lifi
16,0.9970099693700001,0.99666101588,USDT,USDC,2025-09-23 18:10:42.529179+00:00,Lifi
17,0.999528905496111,0.9991790703791873,FRAX,USDC,2025-09-23 18:10:40.594504+00:00,Lifi
18,0.9984144557230981,0.998065010663595,crvUSD,USDe,2025-09-23 18:10:41.368796+00:00,Lifi
19,0.9985850937959149,0.9982355890130863,frxUSD,USDe,2025-09-23 18:10:41.367629+00:00,Lifi
20,0.9984460418500001,0.99809658574,USDC,USDe,2025-09-23 18:10:41.777573+00:00,Lifi
21,0.998972352315446,0.9986227119921356,GHO,USDe,2025-09-23 18:10:42.161901+00:00,Lifi
22,0.99794469254,0.9975954119,USDT,USDe,2025-09-23 18:10:42.444457+00:00,Lifi
23,1.00051604006184,1.0001658594478184,FRAX,USDe,2025-09-23 18:10:43.450725+00:00,Lifi
24,0.9968058869064483,0.996457004846031,crvUSD,GHO,2025-09-23 18:10:43.288935+00:00,Lifi
25,0.9969017568990827,0.996552841284168,frxUSD,GHO,2025-09-23 18:10:43.657368+00:00,Lifi
26,0.996785076,0.99643620122,USDC,GHO,2025-09-23 18:10:44.026913+00:00,Lifi
27,0.995806228805861,0.9954576966257791,USDe,GHO,2025-09-23 18:10:44.412750+00:00,Lifi
28,0.9962850093700001,0.9959363096199999,USDT,GHO,2025-09-23 18:10:44.764593+00:00,Lifi
29,0.9988360611097074,0.9984864684883191,FRAX,GHO,2025-09-23 18:10:45.153825+00:00,Lifi
30,0.9979610218466042,0.9976117354889578,crvUSD,USDT,2025-09-23 18:10:45.538849+00:00,Lifi
31,0.9981586036558352,0.9978092481445557,frxUSD,USDT,2025-09-23 18:10:46.279814+00:00,Lifi
32,0.998014559,0.9976652538999999,USDC,USDT,2025-09-23 18:10:46.279488+00:00,Lifi
33,0.9970269176196771,0.9966779581985103,USDe,USDT,2025-09-23 18:10:46.613115+00:00,Lifi
34,0.9986176716446712,0.9982681554595956,GHO,USDT,2025-09-23 18:10:47.870854+00:00,Lifi
35,1.0000450219377912,0.9996950061801131,FRAX,USDT,2025-09-23 18:10:47.315307+00:00,Lifi
36,0.9953499556616461,0.9950015831771646,crvUSD,FRAX,2025-09-23 18:10:47.714656+00:00,Lifi
37,0.9954698373843549,0.9951214229412705,frxUSD,FRAX,2025-09-23 18:10:48.080739+00:00,Lifi
38,0.9952978038,0.99494944957,USDC,FRAX,2025-09-23 18:10:48.481549+00:00,Lifi
39,0.9943275628580417,0.9939795482110414,USDe,FRAX,2025-09-23 18:10:48.812937+00:00,Lifi
40,0.9958682357884683,0.9955196819059424,GHO,FRAX,2025-09-23 18:10:49.599765+00:00,Lifi
41,0.99477411386,0.99442594292,USDT,FRAX,2025-09-23 18:10:49.602732+00:00,Lifi
0,0.9974390171648686,0.9970899135088608,frxUSD,crvUSD,2025-09-23 18:11:52.643055+00:00,Lifi
1,0.9973821535699999,0.99703306982,USDC,crvUSD,2025-09-23 18:11:53.787014+00:00,Lifi
2,0.9964384180735391,0.9960896646272134,USDe,crvUSD,2025-09-23 18:11:53.612918+00:00,Lifi
3,0.9979772586407084,0.9976279666001842,GHO,crvUSD,2025-09-23 18:11:54.418300+00:00,Lifi
4,0.99688178552,0.9965328768999999,USDT,crvUSD,2025-09-23 18:11:56.182798+00:00,Lifi
5,0.9993704785876931,0.9990206989201874,FRAX,crvUSD,2025-09-23 18:11:52.688281+00:00,Lifi
6,0.9972254203546891,0.996876391457565,crvUSD,frxUSD,2025-09-23 18:11:52.763072+00:00,Lifi
7,0.99715349769,0.99680449397,USDC,frxUSD,2025-09-23 18:11:52.740189+00:00,Lifi
8,0.9961450674253705,0.9957964166517718,USDe,frxUSD,2025-09-23 18:11:53.672698+00:00,Lifi
9,0.9977203873029593,0.9973711851674032,GHO,frxUSD,2025-09-23 18:11:53.425803+00:00,Lifi
10,0.9965896896499999,0.9962408832599999,USDT,frxUSD,2025-09-23 18:11:53.708674+00:00,Lifi
11,0.9990024386057655,0.9986527877522533,FRAX,frxUSD,2025-09-23 18:11:54.135731+00:00,Lifi
12,0.9974603747449452,0.9971112636137844,crvUSD,USDC,2025-09-23 18:11:54.502424+00:00,Lifi
13,0.9976373877080261,0.9972882146223282,frxUSD,USDC,2025-09-23 18:11:54.960562+00:00,Lifi
14,0.9965398172669949,0.9961910283309515,USDe,USDC,2025-09-23 18:11:56.166722+00:00,Lifi
15,0.9981094619847182,0.9977601236730236,GHO,USDC,2025-09-23 18:11:55.685151+00:00,Lifi
16,0.99701097912,0.9966620252799999,USDT,USDC,2025-09-23 18:11:55.915142+00:00,Lifi
17,0.9995286130707352,0.9991787780561604,FRAX,USDC,2025-09-23 18:11:56.330553+00:00,Lifi
18,0.9984049995256511,0.998055557775817,crvUSD,USDe,2025-09-23 18:11:56.668212+00:00,Lifi
19,0.9985835385079607,0.9982340342694828,frxUSD,USDe,2025-09-23 18:11:57.063843+00:00,Lifi
20,0.9984460418500001,0.99809658574,USDC,USDe,2025-09-23 18:12:00.968511+00:00,Lifi
21,0.998984936749086,0.9986352920212239,GHO,USDe,2025-09-23 18:11:57.841027+00:00,Lifi
22,0.99794377167,0.99759449135,USDT,USDe,2025-09-23 18:11:58.357061+00:00,Lifi
23,1.0005170485384385,1.0001668675714501,FRAX,USDe,2025-09-23 18:12:00.165127+00:00,Lifi
24,0.9968060456462711,0.9964571635302948,crvUSD,GHO,2025-09-23 18:11:59.152818+00:00,Lifi
25,0.9969491780761202,0.9966002458637937,frxUSD,GHO,2025-09-23 18:12:00.679556+00:00,Lifi
26,0.99680032568,0.9964514455700001,USDC,GHO,2025-09-23 18:11:59.660471+00:00,Lifi
27,0.995854772835001,0.9955062236645087,USDe,GHO,2025-09-23 18:12:00.111298+00:00,Lifi
28,0.99628500979,0.9959363100399999,USDT,GHO,2025-09-23 18:12:00.511746+00:00,Lifi
29,0.998832137290615,0.9984825460425634,FRAX,GHO,2025-09-23 18:12:01.240764+00:00,Lifi
30,0.9979730829159243,0.9976237923369037,crvUSD,USDT,2025-09-23 18:12:01.971853+00:00,Lifi
31,0.9981601858111864,0.9978108297461524,frxUSD,USDT,2025-09-23 18:12:01.631835+00:00,Lifi
32,0.99801187981,0.99766257565,USDC,USDT,2025-09-23 18:12:01.946220+00:00,Lifi
33,0.9970291935109823,0.9966802332932534,USDe,USDT,2025-09-23 18:12:02.458409+00:00,Lifi
34,0.9986125596001376,0.9982630452042776,GHO,USDT,2025-09-23 18:12:02.684107+00:00,Lifi
35,1.000042976824782,0.9996929617828932,FRAX,USDT,2025-09-23 18:12:03.148777+00:00,Lifi
36,0.9953502369765679,0.9950018643936261,crvUSD,FRAX,2025-09-23 18:12:03.490494+00:00,Lifi
37,0.9954711916109723,0.9951227766939084,frxUSD,FRAX,2025-09-23 18:12:03.902669+00:00,Lifi
38,0.99529982442,0.9949514694799999,USDC,FRAX,2025-09-23 18:12:04.207049+00:00,Lifi
39,0.9943287095381014,0.9939806944897631,USDe,FRAX,2025-09-23 18:12:04.617658+00:00,Lifi
40,0.9958715378841646,0.995522982845905,GHO,FRAX,2025-09-23 18:12:04.933164+00:00,Lifi
41,0.9947745875,0.99442641639,USDT,FRAX,2025-09-23 18:12:05.335296+00:00,Lifi
0,0.9974561042266338,0.9971069945901545,frxUSD,crvUSD,2025-09-23 18:13:08.812022+00:00,Lifi
1,0.9973816551000001,0.99703257152,USDC,crvUSD,2025-09-23 18:13:08.580616+00:00,Lifi
2,0.9964092248865783,0.996060481657868,USDe,crvUSD,2025-09-23 18:13:08.459475+00:00,Lifi
3,0.9979767329124957,0.9976274410559763,GHO,crvUSD,2025-09-23 18:13:08.566299+00:00,Lifi
4,0.9968812872999999,0.9965323788499999,USDT,crvUSD,2025-09-23 18:13:08.957491+00:00,Lifi
5,0.9994021881874684,0.9990523974216029,FRAX,crvUSD,2025-09-23 18:13:08.448378+00:00,Lifi
6,0.9972254899760081,0.9968764610545164,crvUSD,frxUSD,2025-09-23 18:13:08.759771+00:00,Lifi
7,0.99715349769,0.99680449397,USDC,frxUSD,2025-09-23 18:13:09.904108+00:00,Lifi
8,0.9961467077649518,0.9957980564172341,USDe,frxUSD,2025-09-23 18:13:08.700642+00:00,Lifi
9,0.9975932643967986,0.9972441067542597,GHO,frxUSD,2025-09-23 18:13:09.123960+00:00,Lifi
10,0.9966452988200001,0.99629647297,USDT,frxUSD,2025-09-23 18:13:10.980076+00:00,Lifi
11,0.9990024386057655,0.9986527877522533,FRAX,frxUSD,2025-09-23 18:13:09.888407+00:00,Lifi
12,0.9974603747449452,0.9971112636137844,crvUSD,USDC,2025-09-23 18:13:10.703829+00:00,Lifi
13,0.9975975027671176,0.9972483436411491,frxUSD,USDC,2025-09-23 18:13:10.623720+00:00,Lifi
14,0.9965274029408823,0.9961786183498531,USDe,USDC,2025-09-23 18:13:11.584207+00:00,Lifi
15,0.998095147158077,0.9977458138565716,GHO,USDC,2025-09-23 18:13:11.536138+00:00,Lifi
16,0.99701175149,0.99666279738,USDT,USDC,2025-09-23 18:13:11.686616+00:00,Lifi
17,0.9995282943583708,0.9991784594553453,FRAX,USDC,2025-09-23 18:13:12.055765+00:00,Lifi
18,0.9984143556286933,0.9980649106042233,crvUSD,USDe,2025-09-23 18:13:12.412340+00:00,Lifi
19,0.9985843808448639,0.9982348763115683,frxUSD,USDe,2025-09-23 18:13:12.814824+00:00,Lifi
20,0.9984413035999999,0.9980918491399999,USDC,USDe,2025-09-23 18:13:13.866827+00:00,Lifi
21,0.9989875229130263,0.9986378772800067,GHO,USDe,2025-09-23 18:13:13.569761+00:00,Lifi
22,0.99794513598,0.99759585518,USDT,USDe,2025-09-23 18:13:16.307124+00:00,Lifi
23,1.0005038353556412,1.0001536590132667,FRAX,USDe,2025-09-23 18:13:14.350567+00:00,Lifi
24,0.9968060456462711,0.9964571635302948,crvUSD,GHO,2025-09-23 18:13:16.423641+00:00,Lifi
25,0.9969491780761202,0.9966002458637937,frxUSD,GHO,2025-09-23 18:13:15.061225+00:00,Lifi
26,0.99680032568,0.9964514455700001,USDC,GHO,2025-09-23 18:13:15.454232+00:00,Lifi
27,0.9958502463447712,0.9955016987585504,USDe,GHO,2025-09-23 18:13:15.776566+00:00,Lifi
28,0.9963114427299999,0.99596273373,USDT,GHO,2025-09-23 18:13:16.194196+00:00,Lifi
29,0.9988323783026031,0.9984827869701971,FRAX,GHO,2025-09-23 18:13:18.755515+00:00,Lifi
30,0.9979610218466042,0.9976117354889578,crvUSD,USDT,2025-09-23 18:13:16.996678+00:00,Lifi
31,0.9981261057057719,0.9977767615687748,frxUSD,USDT,2025-09-23 18:13:18.754685+00:00,Lifi
32,0.9979960065,0.9976467079,USDC,USDT,2025-09-23 18:13:17.729596+00:00,Lifi
33,0.9970266998194871,0.9966777404745504,USDe,USDT,2025-09-23 18:13:19.388747+00:00,Lifi
34,0.9986125596001376,0.9982630452042776,GHO,USDT,2025-09-23 18:13:18.452422+00:00,Lifi
35,1.000042976824782,0.9996929617828932,FRAX,USDT,2025-09-23 18:13:20.187851+00:00,Lifi
36,0.9953502369765679,0.9950018643936261,crvUSD,FRAX,2025-09-23 18:13:19.294595+00:00,Lifi
37,0.9954727558375034,0.9951243403729603,frxUSD,FRAX,2025-09-23 18:13:19.524840+00:00,Lifi
38,0.9953168541,0.9949684931999999,USDC,FRAX,2025-09-23 18:13:19.911098+00:00,Lifi
39,0.994327937400943,0.9939799226228527,USDe,FRAX,2025-09-23 18:13:20.290721+00:00,Lifi
40,0.9958107484435667,0.9954622146816116,GHO,FRAX,2025-09-23 18:13:20.655319+00:00,Lifi
41,0.99477468755,0.99442651641,USDT,FRAX,2025-09-23 18:13:21.206976+00:00,Lifi
0,0.9974546875661454,0.9971055784254972,frxUSD,crvUSD,2025-09-23 18:14:25.151121+00:00,Lifi
1,0.99738165431,0.99703257073,USDC,crvUSD,2025-09-23 18:14:24.253456+00:00,Lifi
2,0.9964078958786003,0.9960591531150429,USDe,crvUSD,2025-09-23 18:14:24.248775+00:00,Lifi
3,0.9979977546374483,0.9976484554233253,GHO,crvUSD,2025-09-23 18:14:24.310175+00:00,Lifi
4,0.9968812865100001,0.9965323780600001,USDT,crvUSD,2025-09-23 18:14:24.610296+00:00,Lifi
5,0.9993940694200161,0.999044281495719,FRAX,crvUSD,2025-09-23 18:14:24.276876+00:00,Lifi
6,0.9972255496514502,0.9968765207090721,crvUSD,frxUSD,2025-09-23 18:14:24.827724+00:00,Lifi
7,0.99708491569,0.99673593597,USDC,frxUSD,2025-09-23 18:14:24.518254+00:00,Lifi
8,0.9961512099240005,0.9958025570005271,USDe,frxUSD,2025-09-23 18:14:24.606815+00:00,Lifi
9,0.9977134011263626,0.9973642014359684,GHO,frxUSD,2025-09-23 18:14:25.286816+00:00,Lifi
10,0.99658968981,0.9962408834200001,USDT,frxUSD,2025-09-23 18:14:26.306252+00:00,Lifi
11,0.9988556866512809,0.9985060871609529,FRAX,frxUSD,2025-09-23 18:14:25.763255+00:00,Lifi
12,0.9974854958790645,0.9971363759555069,crvUSD,USDC,2025-09-23 18:14:26.143596+00:00,Lifi
13,0.9976359772174441,0.997286804625418,frxUSD,USDC,2025-09-23 18:14:26.460221+00:00,Lifi
14,0.9965423761977923,0.9961935863661231,USDe,USDC,2025-09-23 18:14:26.888351+00:00,Lifi
15,0.998095147158077,0.9977458138565716,GHO,USDC,2025-09-23 18:14:27.257531+00:00,Lifi
16,0.9969995728000001,0.99665062295,USDT,USDC,2025-09-23 18:14:27.615408+00:00,Lifi
17,0.9995282943583708,0.9991784594553453,FRAX,USDC,2025-09-23 18:14:29.743925+00:00,Lifi
18,0.998408411804263,0.9980589688601315,crvUSD,USDe,2025-09-23 18:14:29.126623+00:00,Lifi
19,0.9985857610190432,0.9982362560026864,frxUSD,USDe,2025-09-23 18:14:31.156952+00:00,Lifi
20,0.99844309385,0.99809363877,USDC,USDe,2025-09-23 18:14:29.103342+00:00,Lifi
21,0.9989723530939255,0.9986227127703424,GHO,USDe,2025-09-23 18:14:30.232109+00:00,Lifi
22,0.9979454288599999,0.99759614796,USDT,USDe,2025-09-23 18:14:29.825820+00:00,Lifi
23,1.0005170355497066,1.0001668545872644,FRAX,USDe,2025-09-23 18:14:30.231833+00:00,Lifi
24,0.9968063631172918,0.9964574808902007,crvUSD,GHO,2025-09-23 18:14:30.621762+00:00,Lifi
25,0.99689303929101,0.9965441267272581,frxUSD,GHO,2025-09-23 18:14:30.991331+00:00,Lifi
26,0.9967965784099999,0.99644769961,USDC,GHO,2025-09-23 18:14:31.279059+00:00,Lifi
27,0.9958223577658912,0.9954738199406731,USDe,GHO,2025-09-23 18:14:31.684465+00:00,Lifi
28,0.99628500982,0.99593631007,USDT,GHO,2025-09-23 18:14:32.054776+00:00,Lifi
29,0.9988303256330191,0.9984807350190474,FRAX,GHO,2025-09-23 18:14:32.569897+00:00,Lifi
30,0.997973311120686,0.9976240204617939,crvUSD,USDT,2025-09-23 18:14:32.866545+00:00,Lifi
31,0.9981595524801171,0.9978101966367492,frxUSD,USDT,2025-09-23 18:14:33.297273+00:00,Lifi
32,0.99799567695,0.9976463784599999,USDC,USDT,2025-09-23 18:14:33.609023+00:00,Lifi
33,0.9970266998194871,0.9966777404745504,USDe,USDT,2025-09-23 18:14:33.989040+00:00,Lifi
34,0.9985911110903661,0.9982416042014844,GHO,USDT,2025-09-23 18:14:34.327031+00:00,Lifi
35,1.0000444931289392,0.9996944775563438,FRAX,USDT,2025-09-23 18:14:36.886986+00:00,Lifi
36,0.9953478462632719,0.9949994745170798,crvUSD,FRAX,2025-09-23 18:14:35.145606+00:00,Lifi
37,0.9954677060864067,0.9951192923892764,frxUSD,FRAX,2025-09-23 18:14:35.455471+00:00,Lifi
38,0.99529985576,0.99495150081,USDC,FRAX,2025-09-23 18:14:35.864346+00:00,Lifi
39,0.9942977878025846,0.9939497835768537,USDe,FRAX,2025-09-23 18:14:36.273070+00:00,Lifi
40,0.9958610625402685,0.9955125111683795,GHO,FRAX,2025-09-23 18:14:36.560913+00:00,Lifi
41,0.99478529874,0.9944371238899999,USDT,FRAX,2025-09-23 18:14:36.904321+00:00,Lifi
